propertyCode,url,address_search,price_search,details_search,description_search,source_page,scraped_at,seed_url,seed_label
110776528,https://www.idealista.com/en/inmueble/110776528/,"Duplex in La Salut, Barcelona","1,285,000 €",5 bed. 279 m² exterior with lift | 5 bed. | 279 m² | exterior with lift,"Duplex with private garden and unique character in La Salut, next to Plaza Lesseps. In one of the most authentic and quiet areas of the Gràcia district, a stone's throw from the emblematic Plaza Lesseps and very close to Parc Güell, you will find this unique home: a duplex with a private garden that combines original c",https://www.idealista.com/en/venta-viviendas/barcelona/gracia/pagina-18.htm,2026-04-17T16:18:18+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/gracia/,gracia
111013432,https://www.idealista.com/en/inmueble/111013432/,"Flat / apartment in CL Roger De Flor, El Camp d'En Grassot i Gràcia Nova, Barcelona","415,000 €",Parking included 3 bed. 69 m² 4th floor exterior with lift | Parking included | 3 bed. | 69 m² | 4th floor exterior with lift,"Discover this apartment in a Núñez de Navarro building, constructed in the 70s! Located on Roger de Flor street with Córcega street, it is on the fourth floor of the building and stands out for its brightness and its south-west orientation, which floods every corner with natural light. With a surface area of 69 m², it",https://www.idealista.com/en/venta-viviendas/barcelona/gracia/pagina-19.htm,2026-04-17T16:18:25+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/gracia/,gracia
111021286,https://www.idealista.com/en/inmueble/111021286/,"Penthouse in Calle Gran de Gràcia, Vila de Gràcia, Barcelona","935,000 €",Parking included 3 bed. 110 m² 6th floor exterior with lift | Parking included | 3 bed. | 110 m² | 6th floor exterior with lift,"DESCRIPTION Penthouse for sale in Vila de Gràcia – Private terrace and parking in building Built area: 110 m² Bedrooms: 2 double Bathrooms: 2 Extras: Terrace, parking space, air conditioning, heating, and large storage room. Description: This exclusive penthouse is offered for sale in the heart of Vila de Gràcia, one",https://www.idealista.com/en/venta-viviendas/barcelona/gracia/pagina-19.htm,2026-04-17T16:18:25+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/gracia/,gracia
111170272,https://www.idealista.com/en/inmueble/111170272/,"Flat / apartment in Calle de Siracusa, 13, Vila de Gràcia, Barcelona","580,000 €",3 bed. 65 m² 2nd floor interior with lift | 3 bed. | 65 m² | 2nd floor interior with lift,"For sale, fully renovated and furnished apartment, brand new, in the heart of the Gracia neighborhood. The property is a real second floor, with an elevator. It consists of three bedrooms, a full bathroom, a fully equipped kitchen with new appliances, and an exterior gallery with a brand new washing machine and clothe",https://www.idealista.com/en/venta-viviendas/barcelona/gracia/pagina-19.htm,2026-04-17T16:18:25+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/gracia/,gracia
110989195,https://www.idealista.com/en/inmueble/110989195/,"Flat / apartment in Calle de Bailèn, El Camp d'En Grassot i Gràcia Nova, Barcelona","280,000 €",2 bed. 42 m² Mezzanine interior with lift | 2 bed. | 42 m² | Mezzanine interior with lift,"Discover this charming renovated apartment in the best area of Gracia! Located in a completely rehabilitated regal building, this home offers a cozy and character-filled atmosphere. With 42 m² built, it has two bedrooms, one double and one single, perfect for enjoying the tranquility of the area. Both bedrooms have win",https://www.idealista.com/en/venta-viviendas/barcelona/gracia/pagina-19.htm,2026-04-17T16:18:25+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/gracia/,gracia
110685163,https://www.idealista.com/en/inmueble/110685163/,"Flat / apartment in Calle de Sardenya, 359, El Camp d'En Grassot i Gràcia Nova, Barcelona","530,000 €",3 bed. 70 m² 1st floor exterior with lift | 3 bed. | 70 m² | 1st floor exterior with lift,"Discover this magnificent 70 m² apartment located in the Gràcia neighborhood. Situated in a building in perfect condition on a high first floor, this home offers an ideal combination of comfort, security, and breathtaking views of the Sagrada Familia. Outstanding features: - 3 bright bedrooms, ideal for families or tho",https://www.idealista.com/en/venta-viviendas/barcelona/gracia/pagina-19.htm,2026-04-17T16:18:25+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/gracia/,gracia
110828100,https://www.idealista.com/en/inmueble/110828100/,"Flat / apartment in Calle de Martí, Vila de Gràcia, Barcelona","290,000 €",2 bed. 53 m² 2nd floor exterior without lift | 2 bed. | 53 m² | 2nd floor exterior without lift,"NICE APARTMENT TO RENOVATE IN VILA DE GRÀCIA Cozy apartment in the heart of Gràcia, Barcelona Discover this charming apartment located in the vibrant neighborhood of Gràcia, one of Barcelona's most emblematic areas. With a constructed area of 53 m² and a 4.5 m² patio, this home features a cozy layout that maximizes e",https://www.idealista.com/en/venta-viviendas/barcelona/gracia/pagina-19.htm,2026-04-17T16:18:25+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/gracia/,gracia
110643982,https://www.idealista.com/en/inmueble/110643982/,"Flat / apartment in Calle de Tagamanent, Vila de Gràcia, Barcelona","430,000 €",2 bed. 75 m² 2nd floor exterior with lift | 2 bed. | 75 m² | 2nd floor exterior with lift,"APARTMENT FOR SALE PROFITABILITY. 75m² apartment for sale with profitability on Tagamanent street, in Vila de Gracia. Second real exterior floor in a building with an elevator. Currently rented until February 2029. Net profitability of 3.47%. Good opportunity due to its current profitability as a home and even for fut",https://www.idealista.com/en/venta-viviendas/barcelona/gracia/pagina-19.htm,2026-04-17T16:18:25+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/gracia/,gracia
111199966,https://www.idealista.com/en/inmueble/111199966/,"Flat / apartment in Baixada de la Glòria, 1, Vallcarca i els Penitents, Barcelona","487,000 €",Parking included 4 bed. 130 m² 1st floor exterior with lift | Parking included | 4 bed. | 130 m² | 1st floor exterior with lift,"Opportunity in Vallcarca, Barcelona! Fantastic 110 m² apartment for sale, located in one of the quietest and best-connected areas of Barcelona. The home offers an excellent layout with 4 spacious bedrooms, ideal for families, remote work, or even as an investment. It has 2 full bathrooms, which adds convenience to da",https://www.idealista.com/en/venta-viviendas/barcelona/gracia/pagina-19.htm,2026-04-17T16:18:25+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/gracia/,gracia
110892968,https://www.idealista.com/en/inmueble/110892968/,"Flat / apartment in El Camp d'En Grassot i Gràcia Nova, Barcelona","370,000 €",3 bed. 65 m² 3rd floor exterior with lift | 3 bed. | 65 m² | 3rd floor exterior with lift,"Bright apartment for sale with direct views of the Sagrada Familia from the balcony, a unique opportunity in one of Barcelona's most emblematic areas. The home is located on the third floor with an elevator, in a classic 1930 building that has been completely renovated, preserving the charm of traditional architecture",https://www.idealista.com/en/venta-viviendas/barcelona/gracia/pagina-19.htm,2026-04-17T16:18:25+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/gracia/,gracia
110963924,https://www.idealista.com/en/inmueble/110963924/,"Flat / apartment in Calle de Santa Ágata, Vila de Gràcia, Barcelona","420,000 €",2 bed. 72 m² 4th floor exterior with lift | 2 bed. | 72 m² | 4th floor exterior with lift,"Andor Home offers you this charming apartment located in Àgata Badia Puig-Rodon with Torrent de l’Olla, in Gràcia, Barcelona. The property has 72m2 built and 65m2 useful. It has a double bedroom, a single bedroom, and a practical dressing room with access to a gallery. The apartment includes 1 full bathroom with a sho",https://www.idealista.com/en/venta-viviendas/barcelona/gracia/pagina-19.htm,2026-04-17T16:18:25+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/gracia/,gracia
110865852,https://www.idealista.com/en/inmueble/110865852/,"Flat / apartment in Calle de Maignon, La Salut, Barcelona","570,000 €",3 bed. 95 m² exterior with lift | 3 bed. | 95 m² | exterior with lift,"Imagine living in a ground-floor apartment with a pool in Barcelona, in a quiet and perfectly connected area… On Maignon street, very close to Travessera de Dalt, is this 94.93 m2 usable home that combines spaciousness, comfort, and quality of life in a residential environment surrounded by green areas. It is a ground",https://www.idealista.com/en/venta-viviendas/barcelona/gracia/pagina-19.htm,2026-04-17T16:18:25+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/gracia/,gracia
110631567,https://www.idealista.com/en/inmueble/110631567/,"Flat / apartment in El Camp d'En Grassot i Gràcia Nova, Barcelona","349,000 €",2 bed. 70 m² Ground floor exterior without lift | 2 bed. | 70 m² | Ground floor exterior without lift,"Fantastic 70 m2 ground floor apartment with an exclusive 35m2 garden. The property consists of 2 bedrooms (one en-suite), 2 bathrooms, a kitchen, and a loft that can be used for a bed or a small office. The property needs renovation. Located on a residential street in the Camp d’en Grassot i Gràcia Nova neighborhood, t",https://www.idealista.com/en/venta-viviendas/barcelona/gracia/pagina-19.htm,2026-04-17T16:18:25+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/gracia/,gracia
109513382,https://www.idealista.com/en/inmueble/109513382/,"Flat / apartment in Calle de Pau Alsina, El Camp d'En Grassot i Gràcia Nova, Barcelona","435,000 €",2 bed. 66 m² Mezzanine exterior with lift | 2 bed. | 66 m² | Mezzanine exterior with lift,"In the heart of Vila de Gràcia, we find this beautiful property, located in a well-maintained building from 1976. The property has a constructed area of 66m2 distributed in a functional way, making the most of each space. In the day area, there is a living-dining room with street views; a separate and fully equipped",https://www.idealista.com/en/venta-viviendas/barcelona/gracia/pagina-19.htm,2026-04-17T16:18:25+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/gracia/,gracia
107915248,https://www.idealista.com/en/inmueble/107915248/,"Flat / apartment in Calle del Rosselló, El Camp d'En Grassot i Gràcia Nova, Barcelona","410,000 €",2 bed. 71 m² 4th floor interior with lift | 2 bed. | 71 m² | 4th floor interior with lift,With Testa Homes you don't pay commission or intermediation fees for your property. Investment opportunity: property with profitability. Homes currently rented. Consult with our Commercial Agent for additional information about the property and the special conditions of sale. *Visits to the property are not allowed 71,https://www.idealista.com/en/venta-viviendas/barcelona/gracia/pagina-19.htm,2026-04-17T16:18:25+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/gracia/,gracia
111003200,https://www.idealista.com/en/inmueble/111003200/,"Flat / apartment in Calle de Mateu, Vila de Gràcia, Barcelona","184,000 €",1 bed. 28 m² 3rd floor | 1 bed. | 28 m² | 3rd floor,"Charming apartment in the heart of Gràcia. Cozy 28 m² interior apartment offered. Located in a quiet building, in one of the most sought-after areas of the Gràcia neighborhood, a few minutes from Plaza del Sol and the old town, where you will find a wide range of leisure, dining, and local shops. Perfectly connected",https://www.idealista.com/en/venta-viviendas/barcelona/gracia/pagina-19.htm,2026-04-17T16:18:25+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/gracia/,gracia
108304187,https://www.idealista.com/en/inmueble/108304187/,"Flat / apartment in La Salut, Barcelona","324,000 €",3 bed. 64 m² 3rd floor | 3 bed. | 64 m² | 3rd floor,""".",https://www.idealista.com/en/venta-viviendas/barcelona/gracia/pagina-19.htm,2026-04-17T16:18:25+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/gracia/,gracia
106548489,https://www.idealista.com/en/inmueble/106548489/,"Flat / apartment in Calle de Sant Salvador, 131, Vila de Gràcia, Barcelona","359,000 €",3 bed. 149 m² exterior with lift | 3 bed. | 149 m² | exterior with lift,"This is a 149m² ground floor exterior unit facing the street. Currently, it is distributed as follows: - Large living-dining room with a spacious open-plan kitchen (over 40m² of usable space) - 3 double bedrooms, the master bedroom has a large walk-in closet and an en-suite bathroom with a hydromassage bathtub and show",https://www.idealista.com/en/venta-viviendas/barcelona/gracia/pagina-19.htm,2026-04-17T16:18:25+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/gracia/,gracia
109258923,https://www.idealista.com/en/inmueble/109258923/,"Flat / apartment in Calle de Sant Salvador, Vila de Gràcia, Barcelona","359,000 €",3 bed. 149 m² Ground floor exterior without lift | 3 bed. | 149 m² | Ground floor exterior without lift,"Ground floor apartment. With an area of 149 m2, distributed in 3 bedrooms, 2 bathrooms, living-dining room with open kitchen. Floating laminate flooring, beech-colored doors and a large dressing room in the master bedroom. Located in the Gracia neighborhood, with all services nearby such as shops, medical centers, gy",https://www.idealista.com/en/venta-viviendas/barcelona/gracia/pagina-19.htm,2026-04-17T16:18:25+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/gracia/,gracia
